ความรู้สึกนึกคิด	thoughts			1	ความรู้สึกนึกคิด
การใช้กระแสไฟฟ้า	electricity usage			1	การใช้กระแสไฟฟ้า
หาที่เปรียบมิได้	incomparable.			1	หาที่เปรียบมิได้
เกตุการณ์ฉุกเฉิน	emergency			1	เกตุการณ์ฉุกเฉิน
หนังสือแบบฝึกหัด	exercise book			1	หนังสือแบบฝึกหัด
ลาก่อนนะค่ะ/ครับ	good-bye			1	ลาก่อนนะค่ะ/ครับ
ความหรูหราโอ่อ่า	gorgeousness			1	ความหรูหราโอ่อ่า
รางวัลล็อตเตอรี่	government service			1	รางวัลล็อตเตอรี่
พระราชทานอภัยโทษ	granting of clemency by the king.			1	พระราชทานอภัยโทษ
สมเด็จพระราชาคณะ	high ranking Buddhist monk.			1	สมเด็จพระราชาคณะ
นักประวัติศาสตร์	historian			1	นักประวัติศาสตร์
รุ่นราวคราวเดียว	hole			1	รุ่นราวคราวเดียว
บ้านเกิดเมืองนอน	homeland.			1	บ้านเกิดเมืองนอน
พิสูจน์เอกลักษณ์	identify			1	พิสูจน์เอกลักษณ์
เก็บเนื้อเก็บตัว	to go into isolation			1	เก็บเนื้อเก็บตัว
ชักใบให้เรือเสีย	to spoil a story			1	ชักใบให้เรือเสีย
หลีกเลี่ยงไม่ได้	inevitable			1	หลีกเลี่ยงไม่ได้
ฆ่าสัตว์ตัดชีวิต	kill animals			1	ฆ่าสัตว์ตัดชีวิต
ถูกต้องตามกฎหมาย	legal			1	ถูกต้องตามกฎหมาย
อำนาจนิติบัญญัติ	legislative power			1	อำนาจนิติบัญญัติ
หลายหมื่นหลายแสน	a lot of money			1	หลายหมื่นหลายแสน
พัฒนาการแห่งชาติ	national development			1	พัฒนาการแห่งชาติ
ศาสนาประจำประเทศ	national religion			1	ศาสนาประจำประเทศ
ทรัพยากรธรรมชาติ	natural resources			1	ทรัพยากรธรรมชาติ
แต่เพียงเท่านั้น	nothing but			1	แต่เพียงเท่านั้น
ชักแม่น้ำทั้งห้า	persuade			1	ชักแม่น้ำทั้งห้า
ขโมยเล็กขโมยน้อย	petty thief (theft).			1	ขโมยเล็กขโมยน้อย
เจ้าหน้าที่ตำรวจ	police officer			1	เจ้าหน้าที่ตำรวจ
ที่ทำการไปรษณีย์	post office			1	ที่ทำการไปรษณีย์
